 1.01980000e-07  9.94809403e+02  1.01980000e-07  5.19059737e+00  1.01980000e-07  1.01616408e-01 
 1.02480000e-07  9.94758471e+02  1.02480000e-07  5.24152925e+00  1.02480000e-07  1.02111090e-01 
 1.02980000e-07  9.94707292e+02  1.02980000e-07  5.29270845e+00  1.02980000e-07  1.02605720e-01 
 1.03480000e-07  9.94655865e+02  1.03480000e-07  5.34413495e+00  1.03480000e-07  1.03100298e-01 
 1.03980000e-07  9.94604191e+02  1.03980000e-07  5.39580873e+00  1.03980000e-07  1.03594825e-01 
 1.04480000e-07  9.94552270e+02  1.04480000e-07  5.44772977e+00  1.04480000e-07  1.04089299e-01 
 1.04980000e-07  9.94500102e+02  1.04980000e-07  5.49989802e+00  1.04980000e-07  1.04583720e-01 
 1.05480000e-07  9.94447687e+02  1.05480000e-07  5.55231347e+00  1.05480000e-07  1.05078089e-01 
 1.05980000e-07  9.94395024e+02  1.05980000e-07  5.60497610e+00  1.05980000e-07  1.05572405e-01 
 1.06480000e-07  9.94342114e+02  1.06480000e-07  5.65788586e+00  1.06480000e-07  1.06066667e-01 
 1.06980000e-07  9.94288957e+02  1.06980000e-07  5.71104275e+00  1.06980000e-07  1.06560876e-01 
 1.07480000e-07  9.94235553e+02  1.07480000e-07  5.76444673e+00  1.07480000e-07  1.07055031e-01 
 1.07980000e-07  9.94181902e+02  1.07980000e-07  5.81809777e+00  1.07980000e-07  1.07549132e-01 
 1.08480000e-07  9.94128004e+02  1.08480000e-07  5.87199585e+00  1.08480000e-07  1.08043179e-01 
 1.08980000e-07  9.94073859e+02  1.08980000e-07  5.92614093e+00  1.08980000e-07  1.08537171e-01 
 1.09480000e-07  9.94019467e+02  1.09480000e-07  5.98053300e+00  1.09480000e-07  1.09031109e-01 
 1.09980000e-07  9.93964828e+02  1.09980000e-07  6.03517203e+00  1.09980000e-07  1.09524992e-01 
 1.10480000e-07  9.93909942e+02  1.10480000e-07  6.09005798e+00  1.10480000e-07  1.10018819e-01 
 1.10980000e-07  9.93854809e+02  1.10980000e-07  6.14519083e+00  1.10980000e-07  1.10512591e-01 
 1.11480000e-07  9.93799429e+02  1.11480000e-07  6.20057056e+00  1.11480000e-07  1.11006307e-01 
 1.11980000e-07  9.93743803e+02  1.11980000e-07  6.25619713e+00  1.11980000e-07  1.11499967e-01 
 1.12480000e-07  9.93687929e+02  1.12480000e-07  6.31207051e+00  1.12480000e-07  1.11993570e-01 
 1.12980000e-07  9.93631809e+02  1.12980000e-07  6.36819068e+00  1.12980000e-07  1.12487118e-01 
 1.13480000e-07  9.93575442e+02  1.13480000e-07  6.42455761e+00  1.13480000e-07  1.12980608e-01 
 1.13980000e-07  9.93518829e+02  1.13980000e-07  6.48117128e+00  1.13980000e-07  1.13474042e-01 
 1.14480000e-07  9.93461968e+02  1.14480000e-07  6.53803164e+00  1.14480000e-07  1.13967418e-01 
 1.14980000e-07  9.93404861e+02  1.14980000e-07  6.59513868e+00  1.14980000e-07  1.14460737e-01 
 1.15480000e-07  9.93347508e+02  1.15480000e-07  6.65249236e+00  1.15480000e-07  1.14953998e-01 
 1.15980000e-07  9.93289907e+02  1.15980000e-07  6.71009266e+00  1.15980000e-07  1.15447201e-01 
